Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Relative_Humidity,zenith_deg,azimuth_deg
2024,7,2,16,0,123,736,621,60.550000000000004,47.49983218848625,275.39329059792857
2024,7,2,16,30,115,697,525,61.93,53.994570083717576,278.40895787875263
2024,7,2,17,0,105,644,423,63.76,60.43819660265774,281.3444905488671
2024,7,2,17,30,93,574,319,65.96000000000001,66.81300732464592,284.28376921105735
2024,7,2,18,0,76,487,217,69.3,73.09806558425747,287.2938220572524
2024,7,2,18,30,56,349,121,71.71000000000001,79.26375559562736,290.43439208681843
2024,7,2,19,0,29,160,42,75.86,85.2444871992941,293.763713689449
2024,7,2,19,30,0,0,0,77.63,91.32268123525245,297.3423314843166
2024,7,2,20,0,0,0,0,81.51,97.03426582656873,301.2356856521885
2024,7,2,20,30,0,0,0,82.46000000000001,102.50356599163378,305.51553345936713
2024,7,2,21,0,0,0,0,85.43,107.67318070141546,310.25971481783347
2024,7,2,21,30,0,0,0,86.43,112.47210553038522,315.5491435599331
2024,7,2,22,0,0,0,0,88.64,116.81394214682712,321.4602334438283
2024,7,2,22,30,0,0,0,89.16,120.59675751772689,328.05063496861203
2024,7,2,23,0,0,0,0,91.19,123.7063919085202,335.3371833481305
2024,7,2,23,30,0,0,0,91.73,126.02530211250243,343.2688847288949
2024,7,3,0,0,0,0,0,93.62,127.44794384926806,351.70504949730145
2024,7,3,0,30,0,0,0,94.07000000000001,127.90038921675857,0.4150215035622864
2024,7,3,1,0,0,0,0,95.16,127.35747088469591,9.11155847601185
2024,7,3,1,30,0,0,0,95.72,125.8492704451062,17.5103481502764
2024,7,3,2,0,0,0,0,96.02,123.45340070346148,25.38808869114922
2024,7,3,2,30,0,0,0,96.59,120.27727846135946,32.61274005664569
2024,7,3,3,0,0,0,0,96.71000000000001,116.43867643729848,39.14059942563813
2024,7,3,3,30,0,0,0,97.28,112.05090685077026,44.99333788165643
2024,7,3,4,0,0,0,0,97.02,107.21455533392262,50.23114736502629
2024,7,3,4,30,0,0,0,97.02,102.01457653391324,54.93136890729011
2024,7,3,5,0,0,0,0,96.59,96.52064943758182,59.17492044220057
2024,7,3,5,30,0,0,0,94.36,90.18366762104509,63.03923177768718
2024,7,3,6,0,34,141,47,93.07000000000001,84.70832868938646,66.59555924524079
2024,7,3,6,30,62,330,127,89.88,78.70447098440997,69.90894906415889
2024,7,3,7,0,82,470,224,86.09,72.52579452586946,73.03979182612227
2024,7,3,7,30,98,567,326,82.69,66.23118953886555,76.04653271359928
2024,7,3,8,0,112,632,429,76.98,59.84904846825792,78.98966796364948
2024,7,3,8,30,122,685,530,74.4,53.39992450050943,81.93783757077841
2024,7,3,9,0,133,720,624,70.38,46.90145694139118,84.97802290939455
2024,7,3,9,30,140,751,712,68.81,40.37094721079471,88.23457438108522
2024,7,3,10,0,136,791,793,66.94,33.828365964272706,91.90898010271371
2024,7,3,10,30,140,808,858,65.82000000000001,27.302242135827072,96.37415319802307
2024,7,3,11,0,348,2,350,64.83,20.845340341990763,102.43525503211339
2024,7,3,11,30,451,53,502,64.76,14.589349670028454,112.21009589721018
2024,7,3,12,0,492,156,646,65.42,9.008763633236356,132.79032388057863
2024,7,3,12,30,437,15,452,65.79,6.317295492312439,182.78726490104492
2024,7,3,13,0,162,813,964,66.67,9.446878305029216,229.88571515181957
2024,7,3,13,30,161,807,939,67.36,15.132789022935455,248.89749321772456
2024,7,3,14,0,161,793,899,68.67,21.41745992247131,258.1770933557934
2024,7,3,14,30,157,779,846,69.45,27.884720979752643,264.0402146755752
2024,7,3,15,0,151,762,780,70.02,34.414864690056596,268.41102608114767
2024,7,3,15,30,145,738,702,71.22,40.95852728356966,272.03582858001056
2024,7,3,16,0,216,579,608,71.36,47.48836312800241,275.2655443010945
2024,7,3,16,30,140,635,513,72.59,53.98483032119441,278.29215369748147
2024,7,3,17,0,126,581,413,73.36,60.430723886128874,281.2354937532559
2024,7,3,17,30,111,506,310,74.63,66.80828420003458,284.1803158022418
2024,7,3,18,0,89,416,210,76.29,73.09655761946408,287.19420378749714
2024,7,3,18,30,79,3,79,77.61,79.26592732493613,290.33727629803303
2024,7,3,19,0,31,111,40,80.15,85.25071657444376,293.6680411869191
2024,7,3,19,30,0,0,0,81.55,91.3338605971051,297.247265977162
2024,7,3,20,0,0,0,0,84.12,97.05084135565352,301.1406039979508
2024,7,3,20,30,0,0,0,85.10000000000001,102.5262184732331,305.4200550628806
2024,7,3,21,0,0,0,0,87.93,107.70264411535761,310.16377367160135
2024,7,3,21,30,0,0,0,88.95,112.50913932904794,315.45310654206514
2024,7,3,22,0,0,0,0,90.4,116.85927259125667,321.36505890063853
2024,7,3,22,30,0,0,0,90.93,120.65097629210747,327.9580382879899
2024,7,3,23,0,0,0,0,91.67,123.76980837553802,335.24972662497623
2024,7,3,23,30,0,0,0,92.21000000000001,126.09776948465156,343.1898545728442
2024,7,4,0,0,0,0,0,92.85000000000001,127.52871793535843,351.63799723136947
2024,7,4,0,30,0,0,0,93.4,127.98810551601711,0.36299751110834677
2024,7,4,1,0,0,0,0,93.52,127.45029704404627,9.07633652852735
2024,7,4,1,30,0,0,0,94.06,125.9451981121477,17.492051542460445
2024,7,4,2,0,0,0,0,94.42,123.55055552167349,25.38539800083356
2024,7,4,2,30,0,0,0,94.42,120.37413098503518,32.62348515489134
2024,7,4,3,0,0,0,0,94.41,116.53411539266676,39.162385403262306
2024,7,4,3,30,0,0,0,94.96000000000001,112.14420836949722,45.023980098984225
2024,7,4,4,0,0,0,0,95.13,107.30530376735969,50.2688803120858
2024,7,4,4,30,0,0,0,95.13,102.1025786227337,54.97489517694578
2024,7,4,5,0,0,0,0,94.91,96.60586218798072,59.223378985103295
2024,7,4,5,30,0,0,0,92.17,90.87153011565346,63.09214083653649
2024,7,4,6,0,33,133,45,91.85000000000001,84.78631545652792,66.6527638755988
2024,7,4,6,30,64,316,126,87.26,78.78134448218782,69.97058691208213
2024,7,4,7,0,86,454,222,77.16,72.60068290488707,73.10628339717721
2024,7,4,7,30,103,551,324,73.71000000000001,66.30411629515766,76.11860098683769
2024,7,4,8,0,117,620,428,67.25,59.9202022848669,79.06839510263444
2024,7,4,8,30,128,674,529,64.94,53.46957534560415,82.02477362796503
2024,7,4,9,0,136,717,625,61.33,46.96996181124695,85.0753748159542
2024,7,4,9,30,143,749,713,60.300000000000004,40.43879512894214,88.34552745581755
2024,7,4,10,0,121,820,802,59.49,33.89627434618526,92.0382423693714
2024,7,4,10,30,125,835,867,58.83,27.371358071505618,96.52883131010219
2024,7,4,11,0,482,217,684,59.09,20.91769166097113,102.62576282021575
2024,7,4,11,30,484,277,751,58.76,14.668899514425505,112.44569407344073
2024,7,4,12,0,461,362,818,59.26,9.102462874080388,133.00221956944796
2024,7,4,12,30,457,34,491,59.53,6.406209779998846,182.3827355226504
2024,7,4,13,0,483,322,801,60.11,9.480277229530614,229.31444713019576
2024,7,4,13,30,280,543,804,60.78,15.139463260879694,248.51612188295985
2024,7,4,14,0,138,781,864,62.18,21.413824483717462,257.90362026785397
2024,7,4,14,30,141,764,816,63.59,27.87688552263041,263.82695487970835
2024,7,4,15,0,151,737,760,65.92,34.40561822914387,268.2345623820145
2024,7,4,15,30,229,547,643,67.74,40.94940022593177,271.8834928430669
2024,7,4,16,0,355,162,464,70.03,47.480330693302804,275.12979693048277
2024,7,4,16,30,311,114,378,72.04,53.978599180187565,278.16814461551877
2024,7,4,17,0,256,136,322,73.75,60.42686705309122,281.1198998875044
2024,7,4,17,30,202,118,249,75.89,66.80731227462601,284.0707390900652
2024,7,4,18,0,73,496,217,79.11,73.09895854853053,287.08883907005026
2024,7,4,18,30,54,359,121,80.95,79.27217783308637,290.2347212574144
2024,7,4,19,0,28,167,42,85.33,85.26114736994141,293.56718880365446
2024,7,4,19,30,0,0,0,86.32000000000001,91.34959133231554,297.1472516756497
2024,7,4,20,0,0,0,0,89,97.07222204917774,301.0407960745536
2024,7,4,20,30,0,0,0,90.04,102.55394981725989,305.32008650142944
2024,7,4,21,0,0,0,0,91.44,107.73747660715667,310.06361866542164
2024,7,4,21,30,0,0,0,92.06,112.55184238700745,315.35320486073624
2024,7,4,22,0,0,0,0,92.59,116.91057097651668,321.2664806391114
2024,7,4,22,30,0,0,0,92.59,120.71144194269355,327.862652236589
2024,7,4,23,0,0,0,0,91.84,123.8397047834097,335.16028316714716
2024,7,4,23,30,0,0,0,91.31,126.17687136765048,343.1098396123126
2024,7,5,0,0,0,0,0,87.85000000000001,127.6161692456476,351.57112852246627
2024,7,5,0,30,0,0,0,88.27,128.082405921408,0.31240625959924273
2024,7,5,1,0,0,0,0,86.3,127.54947404285102,9.043756702025917
2024,7,5,1,30,0,0,0,86.21000000000001,126.04712206341382,17.477452679680482
2024,7,5,2,0,0,0,0,82.73,123.65326641900323,25.387238917258685
2024,7,5,2,30,0,0,0,83.21000000000001,120.47605416892597,32.639363691140375
2024,7,5,3,0,0,0,0,81.8,116.63412937044527,39.189707008692494
2024,7,5,3,30,0,0,0,82.27,112.24160393128957,45.060411650696324
2024,7,5,4,0,0,0,0,82.86,107.39969477805879,50.31255966402455
2024,7,5,4,30,0,0,0,82.86,102.19380853834124,55.02447219491887
2024,7,5,5,0,0,0,0,83.41,96.693926978479,59.27797409018666
2024,7,5,5,30,0,0,0,81.49,90.95652250309843,63.15127979292129
2024,7,5,6,0,29,214,48,82.25,84.86642126095634,66.71631982584245
2024,7,5,6,30,52,409,131,77.64,78.86014635885834,70.03874342918442
2024,7,5,7,0,69,538,230,67.08,72.67727934606899,73.17952467605244
2024,7,5,7,30,82,629,334,64.46000000000001,66.37855422749884,76.1977341338877
2024,7,5,8,0,93,692,439,54.82,59.99270095729819,79.15461287432322
2024,7,5,8,30,102,741,542,53,53.54043932423666,82.11977398562362
2024,7,5,9,0,108,779,639,50.99,47.039588862041285,85.18156865102219
2024,7,5,9,30,114,807,727,49.86,40.50772625740551,88.46639299494063
2024,7,5,10,0,112,840,809,49.2,33.96529992014815,92.178929643586
2024,7,5,10,30,115,856,875,48.660000000000004,27.44173923476727,96.69715332905116
2024,7,5,11,0,120,865,927,49.18,20.99165770572843,102.83332778313604
2024,7,5,11,30,122,873,966,48.86,14.750821742460133,112.70377910794537
2024,7,5,12,0,127,873,988,49.410000000000004,9.20020483264419,133.2438726651621
2024,7,5,12,30,127,873,994,49.68,6.502061737732987,181.99827265312987
2024,7,5,13,0,470,369,834,50.26,9.520110449354306,228.7241247619903
2024,7,5,13,30,151,829,952,51.1,15.15102094557868,248.11522218978422
2024,7,5,14,0,152,816,911,51.980000000000004,21.41429871237247,257.6146819135268
2024,7,5,14,30,148,802,857,52.85,27.87279169673382,263.60124001413556
2024,7,5,15,0,146,778,788,53.68,34.399947249402175,268.0477067205877
2024,7,5,15,30,140,753,709,54.89,40.94379516090387,271.7222139959477
2024,7,5,16,0,135,718,620,55.61,47.47583693135443,274.9861579318452
2024,7,5,16,30,126,676,523,57.58,53.97597148243398,278.03702925501307
2024,7,5,17,0,114,622,421,58.64,60.426714219300095,280.9978004492601
2024,7,5,17,30,101,549,317,60.67,66.81017321181604,283.9551258583282
2024,7,5,18,0,83,454,215,62.64,73.10534362111397,286.9778116607591
2024,7,5,18,30,60,316,119,64.83,79.28257567512041,290.1268089358142
2024,7,5,19,0,30,132,40,67.45,85.27583943334447,293.46123768191035
2024,7,5,19,30,0,0,0,68.24,91.3699293384014,297.04236964558913
2024,7,5,20,0,0,0,0,70.57000000000001,97.09845671629714,300.93634347117387
2024,7,5,20,30,0,0,0,71.39,102.58680134564568,305.2157103646885
2024,7,5,21,0,0,0,0,73.59,107.77771156408,309.9593337753405
2024,7,5,21,30,0,0,0,74.88,112.60023968030013,315.24952422357893
